surface_necrosee;colonne;oiv;necrose;taille_necrose;ligne;sporulation;image_name;sheet;experiment;densite_sporulation
7;3;9;1;7;b;0;Exp17DM02_inoc3_T6_P14;fichier total;Exp17DM02_inoc3_saisie;
7;3;9;1;7;c;0;Exp17DM02_inoc3_T6_P14;fichier total;Exp17DM02_inoc3_saisie;
7;4;9;1;9;a;0;Exp17DM02_inoc3_T6_P14;fichier total;Exp17DM02_inoc3_saisie;
7;4;9;1;9;b;0;Exp17DM02_inoc3_T6_P14;fichier total;Exp17DM02_inoc3_saisie;
7;4;9;1;9;c;0;Exp17DM02_inoc3_T6_P14;fichier total;Exp17DM02_inoc3_saisie;
7;1;7;1;5;a;1;Exp17DM02_inoc3_T6_P15;fichier total;Exp17DM02_inoc3_saisie;9
7;1;9;1;5;b;0;Exp17DM02_inoc3_T6_P15;fichier total;Exp17DM02_inoc3_saisie;
7;1;9;1;5;c;0;Exp17DM02_inoc3_T6_P15;fichier total;Exp17DM02_inoc3_saisie;
;2;9;0;;a;0;Exp17DM02_inoc3_T6_P15;fichier total;Exp17DM02_inoc3_saisie;
;2;9;0;;b;0;Exp17DM02_inoc3_T6_P15;fichier total;Exp17DM02_inoc3_saisie;
;2;9;0;;c;0;Exp17DM02_inoc3_T6_P15;fichier total;Exp17DM02_inoc3_saisie;
5;3;5;1;5;a;1;Exp17DM02_inoc3_T6_P15;fichier total;Exp17DM02_inoc3_saisie;5
5;3;5;1;5;b;1;Exp17DM02_inoc3_T6_P15;fichier total;Exp17DM02_inoc3_saisie;5
5;3;5;1;5;c;1;Exp17DM02_inoc3_T6_P15;fichier total;Exp17DM02_inoc3_saisie;5
5;4;7;1;5;a;1;Exp17DM02_inoc3_T6_P15;fichier total;Exp17DM02_inoc3_saisie;7
5;4;7;1;5;b;1;Exp17DM02_inoc3_T6_P15;fichier total;Exp17DM02_inoc3_saisie;7
5;4;7;1;5;c;1;Exp17DM02_inoc3_T6_P15;fichier total;Exp17DM02_inoc3_saisie;7
;1;1;0;;a;1;Exp17DM02_inoc3_T6_P16;fichier total;Exp17DM02_inoc3_saisie;3
;1;1;0;;b;1;Exp17DM02_inoc3_T6_P16;fichier total;Exp17DM02_inoc3_saisie;3
;1;1;0;;c;1;Exp17DM02_inoc3_T6_P16;fichier total;Exp17DM02_inoc3_saisie;3
3;2;5;1;5;a;1;Exp17DM02_inoc3_T6_P16;fichier total;Exp17DM02_inoc3_saisie;5
3;2;5;1;5;b;1;Exp17DM02_inoc3_T6_P16;fichier total;Exp17DM02_inoc3_saisie;5
3;2;5;1;5;c;1;Exp17DM02_inoc3_T6_P16;fichier total;Exp17DM02_inoc3_saisie;5
;3;7;0;;a;1;Exp17DM02_inoc3_T6_P16;fichier total;Exp17DM02_inoc3_saisie;9
5;3;7;1;5;b;1;Exp17DM02_inoc3_T6_P16;fichier total;Exp17DM02_inoc3_saisie;9
5;3;7;1;5;c;1;Exp17DM02_inoc3_T6_P16;fichier total;Exp17DM02_inoc3_saisie;9
9;4;9;1;9;a;0;Exp17DM02_inoc3_T6_P16;fichier total;Exp17DM02_inoc3_saisie;
9;4;9;1;9;b;0;Exp17DM02_inoc3_T6_P16;fichier total;Exp17DM02_inoc3_saisie;
9;4;9;1;9;c;0;Exp17DM02_inoc3_T6_P16;fichier total;Exp17DM02_inoc3_saisie;
;1;1;0;;a;1;Exp17DM02_inoc3_T6_P17;fichier total;Exp17DM02_inoc3_saisie;3
;1;3;0;;b;1;Exp17DM02_inoc3_T6_P17;fichier total;Exp17DM02_inoc3_saisie;3
;1;3;0;;c;1;Exp17DM02_inoc3_T6_P17;fichier total;Exp17DM02_inoc3_saisie;3
7;2;7;1;3;a;1;Exp17DM02_inoc3_T6_P17;fichier total;Exp17DM02_inoc3_saisie;7
7;2;7;1;3;b;1;Exp17DM02_inoc3_T6_P17;fichier total;Exp17DM02_inoc3_saisie;7
7;2;7;1;3;c;1;Exp17DM02_inoc3_T6_P17;fichier total;Exp17DM02_inoc3_saisie;7
9;3;9;1;5;a;0;Exp17DM02_inoc3_T6_P17;fichier total;Exp17DM02_inoc3_saisie;
9;3;7;1;5;b;1;Exp17DM02_inoc3_T6_P17;fichier total;Exp17DM02_inoc3_saisie;9
9;3;7;1;5;c;1;Exp17DM02_inoc3_T6_P17;fichier total;Exp17DM02_inoc3_saisie;9
9;4;5;1;7;a;1;Exp17DM02_inoc3_T6_P17;fichier total;Exp17DM02_inoc3_saisie;5
9;4;5;1;7;b;1;Exp17DM02_inoc3_T6_P17;fichier total;Exp17DM02_inoc3_saisie;5
9;4;5;1;7;c;1;Exp17DM02_inoc3_T6_P17;fichier total;Exp17DM02_inoc3_saisie;5
;1;9;0;;a;0;Exp17DM02_inoc3_T6_P18;fichier total;Exp17DM02_inoc3_saisie;
;1;9;0;;b;0;Exp17DM02_inoc3_T6_P18;fichier total;Exp17DM02_inoc3_saisie;
;1;9;0;;c;0;Exp17DM02_inoc3_T6_P18;fichier total;Exp17DM02_inoc3_saisie;
5;2;9;1;5;a;0;Exp17DM02_inoc3_T6_P18;fichier total;Exp17DM02_inoc3_saisie;
5;2;9;1;5;b;0;Exp17DM02_inoc3_T6_P18;fichier total;Exp17DM02_inoc3_saisie;
5;2;9;1;5;c;0;Exp17DM02_inoc3_T6_P18;fichier total;Exp17DM02_inoc3_saisie;
7;3;7;1;7;a;1;Exp17DM02_inoc3_T6_P18;fichier total;Exp17DM02_inoc3_saisie;7
7;3;7;1;7;b;1;Exp17DM02_inoc3_T6_P18;fichier total;Exp17DM02_inoc3_saisie;7
7;3;7;1;7;c;1;Exp17DM02_inoc3_T6_P18;fichier total;Exp17DM02_inoc3_saisie;7
;1;7;0;;a;1;Exp17DM02_inoc3_T6_P19;fichier total;Exp17DM02_inoc3_saisie;9
;1;7;0;;b;1;Exp17DM02_inoc3_T6_P19;fichier total;Exp17DM02_inoc3_saisie;9
;1;7;0;;c;1;Exp17DM02_inoc3_T6_P19;fichier total;Exp17DM02_inoc3_saisie;9
;2;3;0;;a;1;Exp17DM02_inoc3_T6_P19;fichier total;Exp17DM02_inoc3_saisie;5
;2;3;0;;b;1;Exp17DM02_inoc3_T6_P19;fichier total;Exp17DM02_inoc3_saisie;5
;2;3;0;;c;1;Exp17DM02_inoc3_T6_P19;fichier total;Exp17DM02_inoc3_saisie;5
;3;7;0;;a;1;Exp17DM02_inoc3_T6_P19;fichier total;Exp17DM02_inoc3_saisie;5
;3;7;0;;b;1;Exp17DM02_inoc3_T6_P19;fichier total;Exp17DM02_inoc3_saisie;5
;3;7;0;;c;1;Exp17DM02_inoc3_T6_P19;fichier total;Exp17DM02_inoc3_saisie;5
;4;7;0;;a;1;Exp17DM02_inoc3_T6_P19;fichier total;Exp17DM02_inoc3_saisie;7
;4;7;0;;b;1;Exp17DM02_inoc3_T6_P19;fichier total;Exp17DM02_inoc3_saisie;7
;4;7;0;;c;1;Exp17DM02_inoc3_T6_P19;fichier total;Exp17DM02_inoc3_saisie;7
;1;5;0;;a;1;Exp17DM02_inoc3_T6_P20;fichier total;Exp17DM02_inoc3_saisie;5
;1;5;0;;b;1;Exp17DM02_inoc3_T6_P20;fichier total;Exp17DM02_inoc3_saisie;5
;1;5;0;;c;1;Exp17DM02_inoc3_T6_P20;fichier total;Exp17DM02_inoc3_saisie;5
;2;7;0;;a;1;Exp17DM02_inoc3_T6_P20;fichier total;Exp17DM02_inoc3_saisie;7
;2;7;0;;b;1;Exp17DM02_inoc3_T6_P20;fichier total;Exp17DM02_inoc3_saisie;7
;2;7;0;;c;1;Exp17DM02_inoc3_T6_P20;fichier total;Exp17DM02_inoc3_saisie;7
;3;5;0;;a;1;Exp17DM02_inoc3_T6_P20;fichier total;Exp17DM02_inoc3_saisie;3
;3;3;0;;b;1;Exp17DM02_inoc3_T6_P20;fichier total;Exp17DM02_inoc3_saisie;3
;3;5;0;;c;1;Exp17DM02_inoc3_T6_P20;fichier total;Exp17DM02_inoc3_saisie;3
;4;9;0;;a;0;Exp17DM02_inoc3_T6_P20;fichier total;Exp17DM02_inoc3_saisie;
;4;9;0;;b;0;Exp17DM02_inoc3_T6_P20;fichier total;Exp17DM02_inoc3_saisie;
;4;9;0;;c;0;Exp17DM02_inoc3_T6_P20;fichier total;Exp17DM02_inoc3_saisie;
;1;1;0;;a;1;Exp17DM02_inoc3_T6_P21;fichier total;Exp17DM02_inoc3_saisie;3
;1;1;0;;b;1;Exp17DM02_inoc3_T6_P21;fichier total;Exp17DM02_inoc3_saisie;3
;1;1;0;;c;1;Exp17DM02_inoc3_T6_P21;fichier total;Exp17DM02_inoc3_saisie;3
3;2;5;1;1;a;1;Exp17DM02_inoc3_T6_P21;fichier total;Exp17DM02_inoc3_saisie;5
3;2;5;1;1;b;1;Exp17DM02_inoc3_T6_P21;fichier total;Exp17DM02_inoc3_saisie;5
3;2;5;1;1;c;1;Exp17DM02_inoc3_T6_P21;fichier total;Exp17DM02_inoc3_saisie;5
5;3;9;1;5;a;0;Exp17DM02_inoc3_T6_P21;fichier total;Exp17DM02_inoc3_saisie;
5;3;9;1;5;b;0;Exp17DM02_inoc3_T6_P21;fichier total;Exp17DM02_inoc3_saisie;
5;3;9;1;5;c;0;Exp17DM02_inoc3_T6_P21;fichier total;Exp17DM02_inoc3_saisie;
;4;1;0;;a;1;Exp17DM02_inoc3_T6_P21;fichier total;Exp17DM02_inoc3_saisie;3
;4;1;0;;b;1;Exp17DM02_inoc3_T6_P21;fichier total;Exp17DM02_inoc3_saisie;3
;4;1;0;;c;1;Exp17DM02_inoc3_T6_P21;fichier total;Exp17DM02_inoc3_saisie;3
9;1;7;1;7;a;1;Exp17DM02_inoc3_T6_P22;fichier total;Exp17DM02_inoc3_saisie;9
9;1;9;1;7;b;0;Exp17DM02_inoc3_T6_P22;fichier total;Exp17DM02_inoc3_saisie;
9;1;9;1;7;c;0;Exp17DM02_inoc3_T6_P22;fichier total;Exp17DM02_inoc3_saisie;
;2;7;0;;a;1;Exp17DM02_inoc3_T6_P22;fichier total;Exp17DM02_inoc3_saisie;7
;2;7;0;;b;1;Exp17DM02_inoc3_T6_P22;fichier total;Exp17DM02_inoc3_saisie;7
;2;7;0;;c;1;Exp17DM02_inoc3_T6_P22;fichier total;Exp17DM02_inoc3_saisie;7
;3;7;0;;a;1;Exp17DM02_inoc3_T6_P22;fichier total;Exp17DM02_inoc3_saisie;7
;3;7;0;;b;1;Exp17DM02_inoc3_T6_P22;fichier total;Exp17DM02_inoc3_saisie;7
;3;7;0;;c;1;Exp17DM02_inoc3_T6_P22;fichier total;Exp17DM02_inoc3_saisie;7
;4;7;0;;a;1;Exp17DM02_inoc3_T6_P22;fichier total;Exp17DM02_inoc3_saisie;5
;4;7;0;;b;1;Exp17DM02_inoc3_T6_P22;fichier total;Exp17DM02_inoc3_saisie;5
;4;7;0;;c;1;Exp17DM02_inoc3_T6_P22;fichier total;Exp17DM02_inoc3_saisie;5
;1;3;0;;a;1;Exp17DM02_inoc3_T6_P23;fichier total;Exp17DM02_inoc3_saisie;3
;1;3;0;;b;1;Exp17DM02_inoc3_T6_P23;fichier total;Exp17DM02_inoc3_saisie;3
;1;3;0;;c;1;Exp17DM02_inoc3_T6_P23;fichier total;Exp17DM02_inoc3_saisie;3
3;2;7;1;3;a;1;Exp17DM02_inoc3_T6_P23;fichier total;Exp17DM02_inoc3_saisie;5
3;2;7;1;3;b;1;Exp17DM02_inoc3_T6_P23;fichier total;Exp17DM02_inoc3_saisie;5
3;2;7;1;3;c;1;Exp17DM02_inoc3_T6_P23;fichier total;Exp17DM02_inoc3_saisie;5
3;3;5;1;1;a;1;Exp17DM02_inoc3_T6_P23;fichier total;Exp17DM02_inoc3_saisie;5
3;3;3;1;1;b;1;Exp17DM02_inoc3_T6_P23;fichier total;Exp17DM02_inoc3_saisie;5
3;3;3;1;1;c;1;Exp17DM02_inoc3_T6_P23;fichier total;Exp17DM02_inoc3_saisie;5
5;4;7;1;7;a;1;Exp17DM02_inoc3_T6_P23;fichier total;Exp17DM02_inoc3_saisie;7
5;4;7;1;7;b;1;Exp17DM02_inoc3_T6_P23;fichier total;Exp17DM02_inoc3_saisie;7
5;4;7;1;7;c;1;Exp17DM02_inoc3_T6_P23;fichier total;Exp17DM02_inoc3_saisie;7
;1;9;0;;a;0;Exp17DM02_inoc3_T6_P24;fichier total;Exp17DM02_inoc3_saisie;
9;1;9;1;9;b;0;Exp17DM02_inoc3_T6_P24;fichier total;Exp17DM02_inoc3_saisie;
9;1;9;1;9;c;0;Exp17DM02_inoc3_T6_P24;fichier total;Exp17DM02_inoc3_saisie;
7;2;9;1;9;a;0;Exp17DM02_inoc3_T6_P24;fichier total;Exp17DM02_inoc3_saisie;
7;2;9;1;9;b;0;Exp17DM02_inoc3_T6_P24;fichier total;Exp17DM02_inoc3_saisie;
7;2;9;1;9;c;0;Exp17DM02_inoc3_T6_P24;fichier total;Exp17DM02_inoc3_saisie;
;3;7;0;;a;1;Exp17DM02_inoc3_T6_P24;fichier total;Exp17DM02_inoc3_saisie;5
;3;7;0;;b;1;Exp17DM02_inoc3_T6_P24;fichier total;Exp17DM02_inoc3_saisie;5
;3;5;0;;c;1;Exp17DM02_inoc3_T6_P24;fichier total;Exp17DM02_inoc3_saisie;5
5;4;9;1;5;a;0;Exp17DM02_inoc3_T6_P24;fichier total;Exp17DM02_inoc3_saisie;
5;4;9;1;5;b;0;Exp17DM02_inoc3_T6_P24;fichier total;Exp17DM02_inoc3_saisie;
5;4;9;1;5;c;0;Exp17DM02_inoc3_T6_P24;fichier total;Exp17DM02_inoc3_saisie;
;1;9;0;;a;0;Exp17DM02_inoc3_T6_P25;fichier total;Exp17DM02_inoc3_saisie;
;1;9;0;;b;0;Exp17DM02_inoc3_T6_P25;fichier total;Exp17DM02_inoc3_saisie;
;1;9;0;;c;0;Exp17DM02_inoc3_T6_P25;fichier total;Exp17DM02_inoc3_saisie;
5;2;5;1;5;a;1;Exp17DM02_inoc3_T6_P25;fichier total;Exp17DM02_inoc3_saisie;5
5;2;5;1;5;b;1;Exp17DM02_inoc3_T6_P25;fichier total;Exp17DM02_inoc3_saisie;5
5;2;5;1;5;c;1;Exp17DM02_inoc3_T6_P25;fichier total;Exp17DM02_inoc3_saisie;5
5;3;7;1;3;a;1;Exp17DM02_inoc3_T6_P25;fichier total;Exp17DM02_inoc3_saisie;7
5;3;7;1;3;b;1;Exp17DM02_inoc3_T6_P25;fichier total;Exp17DM02_inoc3_saisie;7
5;3;7;1;3;c;1;Exp17DM02_inoc3_T6_P25;fichier total;Exp17DM02_inoc3_saisie;7
;4;3;0;;a;1;Exp17DM02_inoc3_T6_P25;fichier total;Exp17DM02_inoc3_saisie;3
;4;3;0;;b;1;Exp17DM02_inoc3_T6_P25;fichier total;Exp17DM02_inoc3_saisie;3
;4;3;0;;c;1;Exp17DM02_inoc3_T6_P25;fichier total;Exp17DM02_inoc3_saisie;3
7;1;7;1;5;a;1;Exp17DM02_inoc3_T6_P26;fichier total;Exp17DM02_inoc3_saisie;9
7;1;7;1;5;b;1;Exp17DM02_inoc3_T6_P26;fichier total;Exp17DM02_inoc3_saisie;9
7;1;7;1;5;c;1;Exp17DM02_inoc3_T6_P26;fichier total;Exp17DM02_inoc3_saisie;9
;2;5;0;;a;1;Exp17DM02_inoc3_T6_P26;fichier total;Exp17DM02_inoc3_saisie;3
;2;5;0;;b;1;Exp17DM02_inoc3_T6_P26;fichier total;Exp17DM02_inoc3_saisie;3
;2;5;0;;c;1;Exp17DM02_inoc3_T6_P26;fichier total;Exp17DM02_inoc3_saisie;3
;3;9;0;;a;0;Exp17DM02_inoc3_T6_P26;fichier total;Exp17DM02_inoc3_saisie;
;3;9;0;;b;0;Exp17DM02_inoc3_T6_P26;fichier total;Exp17DM02_inoc3_saisie;
;3;9;0;;c;0;Exp17DM02_inoc3_T6_P26;fichier total;Exp17DM02_inoc3_saisie;
7;4;9;1;5;a;0;Exp17DM02_inoc3_T6_P26;fichier total;Exp17DM02_inoc3_saisie;
7;4;9;1;5;b;0;Exp17DM02_inoc3_T6_P26;fichier total;Exp17DM02_inoc3_saisie;
7;4;7;1;5;c;1;Exp17DM02_inoc3_T6_P26;fichier total;Exp17DM02_inoc3_saisie;7
5;1;9;1;9;a;0;Exp17DM02_inoc3_T6_P27;fichier total;Exp17DM02_inoc3_saisie;
5;1;9;1;9;b;0;Exp17DM02_inoc3_T6_P27;fichier total;Exp17DM02_inoc3_saisie;
5;1;9;1;9;c;0;Exp17DM02_inoc3_T6_P27;fichier total;Exp17DM02_inoc3_saisie;
5;2;9;1;7;a;0;Exp17DM02_inoc3_T6_P27;fichier total;Exp17DM02_inoc3_saisie;
5;2;9;1;7;b;0;Exp17DM02_inoc3_T6_P27;fichier total;Exp17DM02_inoc3_saisie;
5;2;9;1;7;c;0;Exp17DM02_inoc3_T6_P27;fichier total;Exp17DM02_inoc3_saisie;
5;3;9;1;3;a;0;Exp17DM02_inoc3_T6_P27;fichier total;Exp17DM02_inoc3_saisie;
5;3;9;1;3;b;0;Exp17DM02_inoc3_T6_P27;fichier total;Exp17DM02_inoc3_saisie;
5;3;9;1;3;c;0;Exp17DM02_inoc3_T6_P27;fichier total;Exp17DM02_inoc3_saisie;
5;4;7;1;3;a;1;Exp17DM02_inoc3_T6_P27;fichier total;Exp17DM02_inoc3_saisie;7
5;4;7;1;3;b;1;Exp17DM02_inoc3_T6_P27;fichier total;Exp17DM02_inoc3_saisie;7
5;4;7;1;3;c;1;Exp17DM02_inoc3_T6_P27;fichier total;Exp17DM02_inoc3_saisie;7
;1;7;0;;a;1;Exp17DM02_inoc3_T6_P28;fichier total;Exp17DM02_inoc3_saisie;5
;1;5;0;;b;1;Exp17DM02_inoc3_T6_P28;fichier total;Exp17DM02_inoc3_saisie;3
;1;7;0;;c;1;Exp17DM02_inoc3_T6_P28;fichier total;Exp17DM02_inoc3_saisie;5
;2;5;0;;a;1;Exp17DM02_inoc3_T6_P28;fichier total;Exp17DM02_inoc3_saisie;5
;2;5;0;;b;1;Exp17DM02_inoc3_T6_P28;fichier total;Exp17DM02_inoc3_saisie;5
;2;5;0;;c;1;Exp17DM02_inoc3_T6_P28;fichier total;Exp17DM02_inoc3_saisie;5
9;3;9;1;9;a;0;Exp17DM02_inoc3_T6_P28;fichier total;Exp17DM02_inoc3_saisie;
9;3;9;1;9;b;0;Exp17DM02_inoc3_T6_P28;fichier total;Exp17DM02_inoc3_saisie;
9;3;9;1;9;c;0;Exp17DM02_inoc3_T6_P28;fichier total;Exp17DM02_inoc3_saisie;
7;4;9;1;5;a;0;Exp17DM02_inoc3_T6_P28;fichier total;Exp17DM02_inoc3_saisie;
7;4;9;1;5;b;0;Exp17DM02_inoc3_T6_P28;fichier total;Exp17DM02_inoc3_saisie;
7;4;9;1;5;c;0;Exp17DM02_inoc3_T6_P28;fichier total;Exp17DM02_inoc3_saisie;
;1;5;0;;a;1;Exp17DM02_inoc3_T6_P29;fichier total;Exp17DM02_inoc3_saisie;3
;1;5;0;;b;1;Exp17DM02_inoc3_T6_P29;fichier total;Exp17DM02_inoc3_saisie;3
;1;5;0;;c;1;Exp17DM02_inoc3_T6_P29;fichier total;Exp17DM02_inoc3_saisie;3
;2;5;0;;a;1;Exp17DM02_inoc3_T6_P29;fichier total;Exp17DM02_inoc3_saisie;5
;2;5;0;;b;1;Exp17DM02_inoc3_T6_P29;fichier total;Exp17DM02_inoc3_saisie;5
;2;5;0;;c;1;Exp17DM02_inoc3_T6_P29;fichier total;Exp17DM02_inoc3_saisie;5
3;3;7;1;7;a;1;Exp17DM02_inoc3_T6_P29;fichier total;Exp17DM02_inoc3_saisie;9
3;3;7;1;7;b;1;Exp17DM02_inoc3_T6_P29;fichier total;Exp17DM02_inoc3_saisie;9
3;3;7;1;7;c;1;Exp17DM02_inoc3_T6_P29;fichier total;Exp17DM02_inoc3_saisie;9
3;4;9;1;5;a;0;Exp17DM02_inoc3_T6_P29;fichier total;Exp17DM02_inoc3_saisie;
3;4;7;1;5;b;1;Exp17DM02_inoc3_T6_P29;fichier total;Exp17DM02_inoc3_saisie;7
3;4;7;1;5;c;1;Exp17DM02_inoc3_T6_P29;fichier total;Exp17DM02_inoc3_saisie;7
;1;5;0;;a;1;Exp17DM02_inoc3_T6_P30;fichier total;Exp17DM02_inoc3_saisie;3
;1;5;0;;b;1;Exp17DM02_inoc3_T6_P30;fichier total;Exp17DM02_inoc3_saisie;3
;1;5;0;;c;1;Exp17DM02_inoc3_T6_P30;fichier total;Exp17DM02_inoc3_saisie;3
;2;3;0;;a;1;Exp17DM02_inoc3_T6_P30;fichier total;Exp17DM02_inoc3_saisie;5
;2;5;0;;b;1;Exp17DM02_inoc3_T6_P30;fichier total;Exp17DM02_inoc3_saisie;5
;2;5;0;;c;1;Exp17DM02_inoc3_T6_P30;fichier total;Exp17DM02_inoc3_saisie;5
;3;3;0;;a;1;Exp17DM02_inoc3_T6_P30;fichier total;Exp17DM02_inoc3_saisie;5
;3;3;0;;b;1;Exp17DM02_inoc3_T6_P30;fichier total;Exp17DM02_inoc3_saisie;5
;3;5;0;;c;1;Exp17DM02_inoc3_T6_P30;fichier total;Exp17DM02_inoc3_saisie;5
7;4;9;1;9;a;0;Exp17DM02_inoc3_T6_P30;fichier total;Exp17DM02_inoc3_saisie;
7;4;9;1;9;b;0;Exp17DM02_inoc3_T6_P30;fichier total;Exp17DM02_inoc3_saisie;
7;4;9;1;9;c;0;Exp17DM02_inoc3_T6_P30;fichier total;Exp17DM02_inoc3_saisie;
;1;7;0;;a;1;Exp17DM02_inoc3_T6_P31;fichier total;Exp17DM02_inoc3_saisie;7
;1;5;0;;b;1;Exp17DM02_inoc3_T6_P31;fichier total;Exp17DM02_inoc3_saisie;5
;1;5;0;;c;1;Exp17DM02_inoc3_T6_P31;fichier total;Exp17DM02_inoc3_saisie;7
;2;5;0;;a;1;Exp17DM02_inoc3_T6_P31;fichier total;Exp17DM02_inoc3_saisie;5
;2;5;0;;b;1;Exp17DM02_inoc3_T6_P31;fichier total;Exp17DM02_inoc3_saisie;5
;2;5;0;;c;1;Exp17DM02_inoc3_T6_P31;fichier total;Exp17DM02_inoc3_saisie;5
;3;1;0;;a;1;Exp17DM02_inoc3_T6_P31;fichier total;Exp17DM02_inoc3_saisie;3
;3;1;0;;b;1;Exp17DM02_inoc3_T6_P31;fichier total;Exp17DM02_inoc3_saisie;3
;3;1;0;;c;1;Exp17DM02_inoc3_T6_P31;fichier total;Exp17DM02_inoc3_saisie;3
5;4;7;1;5;a;1;Exp17DM02_inoc3_T6_P31;fichier total;Exp17DM02_inoc3_saisie;9
5;4;9;1;5;b;0;Exp17DM02_inoc3_T6_P31;fichier total;Exp17DM02_inoc3_saisie;
5;4;9;1;5;c;0;Exp17DM02_inoc3_T6_P31;fichier total;Exp17DM02_inoc3_saisie;
5;2;9;1;9;a;0;Exp17DM02_inoc3_T6_P32;fichier total;Exp17DM02_inoc3_saisie;
5;2;9;1;9;b;0;Exp17DM02_inoc3_T6_P32;fichier total;Exp17DM02_inoc3_saisie;
5;2;9;1;9;c;0;Exp17DM02_inoc3_T6_P32;fichier total;Exp17DM02_inoc3_saisie;
;3;5;0;;a;1;Exp17DM02_inoc3_T6_P32;fichier total;Exp17DM02_inoc3_saisie;5
;3;5;0;;b;1;Exp17DM02_inoc3_T6_P32;fichier total;Exp17DM02_inoc3_saisie;5
;3;5;0;;c;1;Exp17DM02_inoc3_T6_P32;fichier total;Exp17DM02_inoc3_saisie;5
9;4;9;1;9;a;0;Exp17DM02_inoc3_T6_P32;fichier total;Exp17DM02_inoc3_saisie;
9;4;9;1;9;b;0;Exp17DM02_inoc3_T6_P32;fichier total;Exp17DM02_inoc3_saisie;
9;4;9;1;9;c;0;Exp17DM02_inoc3_T6_P32;fichier total;Exp17DM02_inoc3_saisie;
;1;5;0;;a;1;Exp17DM02_inoc3_T6_P33;fichier total;Exp17DM02_inoc3_saisie;7
;1;5;0;;b;1;Exp17DM02_inoc3_T6_P33;fichier total;Exp17DM02_inoc3_saisie;7
;1;7;0;;c;1;Exp17DM02_inoc3_T6_P33;fichier total;Exp17DM02_inoc3_saisie;7
5;2;7;1;5;a;1;Exp17DM02_inoc3_T6_P33;fichier total;Exp17DM02_inoc3_saisie;7
5;2;7;1;5;b;1;Exp17DM02_inoc3_T6_P33;fichier total;Exp17DM02_inoc3_saisie;7
5;2;7;1;5;c;1;Exp17DM02_inoc3_T6_P33;fichier total;Exp17DM02_inoc3_saisie;7
;3;5;0;;a;1;Exp17DM02_inoc3_T6_P33;fichier total;Exp17DM02_inoc3_saisie;3
;3;3;0;;b;1;Exp17DM02_inoc3_T6_P33;fichier total;Exp17DM02_inoc3_saisie;3
;3;3;0;;c;1;Exp17DM02_inoc3_T6_P33;fichier total;Exp17DM02_inoc3_saisie;3
3;4;7;1;5;a;1;Exp17DM02_inoc3_T6_P33;fichier total;Exp17DM02_inoc3_saisie;9
3;4;5;1;5;b;1;Exp17DM02_inoc3_T6_P33;fichier total;Exp17DM02_inoc3_saisie;5
3;4;5;1;5;c;1;Exp17DM02_inoc3_T6_P33;fichier total;Exp17DM02_inoc3_saisie;5
;1;9;0;;a;0;Exp17DM02_inoc3_T6_P34;fichier total;Exp17DM02_inoc3_saisie;
;1;9;0;;b;0;Exp17DM02_inoc3_T6_P34;fichier total;Exp17DM02_inoc3_saisie;
;1;9;0;;c;0;Exp17DM02_inoc3_T6_P34;fichier total;Exp17DM02_inoc3_saisie;
;2;9;0;;a;0;Exp17DM02_inoc3_T6_P34;fichier total;Exp17DM02_inoc3_saisie;
;2;9;0;;b;0;Exp17DM02_inoc3_T6_P34;fichier total;Exp17DM02_inoc3_saisie;
;2;9;0;;c;0;Exp17DM02_inoc3_T6_P34;fichier total;Exp17DM02_inoc3_saisie;
7;3;7;1;5;a;1;Exp17DM02_inoc3_T6_P34;fichier total;Exp17DM02_inoc3_saisie;9
7;3;7;1;5;b;1;Exp17DM02_inoc3_T6_P34;fichier total;Exp17DM02_inoc3_saisie;9
7;3;9;1;5;c;0;Exp17DM02_inoc3_T6_P34;fichier total;Exp17DM02_inoc3_saisie;
7;4;7;1;7;a;1;Exp17DM02_inoc3_T6_P34;fichier total;Exp17DM02_inoc3_saisie;9
7;4;7;1;7;b;1;Exp17DM02_inoc3_T6_P34;fichier total;Exp17DM02_inoc3_saisie;9
7;4;7;1;7;c;1;Exp17DM02_inoc3_T6_P34;fichier total;Exp17DM02_inoc3_saisie;9
7;1;7;1;7;a;1;Exp17DM02_inoc3_T6_P35;fichier total;Exp17DM02_inoc3_saisie;9
7;1;7;1;7;b;1;Exp17DM02_inoc3_T6_P35;fichier total;Exp17DM02_inoc3_saisie;9
7;1;7;1;7;c;1;Exp17DM02_inoc3_T6_P35;fichier total;Exp17DM02_inoc3_saisie;9
3;2;3;1;1;a;1;Exp17DM02_inoc3_T6_P35;fichier total;Exp17DM02_inoc3_saisie;5
3;2;3;1;1;b;1;Exp17DM02_inoc3_T6_P35;fichier total;Exp17DM02_inoc3_saisie;5
3;2;3;1;1;c;1;Exp17DM02_inoc3_T6_P35;fichier total;Exp17DM02_inoc3_saisie;5
7;3;7;1;5;a;1;Exp17DM02_inoc3_T6_P35;fichier total;Exp17DM02_inoc3_saisie;9
7;3;9;1;5;b;0;Exp17DM02_inoc3_T6_P35;fichier total;Exp17DM02_inoc3_saisie;
7;3;9;1;5;c;0;Exp17DM02_inoc3_T6_P35;fichier total;Exp17DM02_inoc3_saisie;
9;4;7;1;5;a;1;Exp17DM02_inoc3_T6_P35;fichier total;Exp17DM02_inoc3_saisie;9
9;4;7;1;5;b;1;Exp17DM02_inoc3_T6_P35;fichier total;Exp17DM02_inoc3_saisie;9
